CSD_identifier,la_smiles,ca_class,la_atom_count,picked_for_fia_calculation,la_xyz_successfully_generated,part_of_the_final_fia2k_csd_dataset
CAHRIQ,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C#N)c([H])c1[H],P(III),51.0,False,not_attempted,False
CAHROW,[H]C([H])=C(c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1P(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],P(III),68.0,True,True,True
CAHSAJ,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c(C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C(=O)OC([H])([H])[H])c([H])c1[H],P(III),68.0,False,not_attempted,False
CAKWAQ,[H]c1c([H])c([H])c(C#CC2=C(C#Cc3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3C([H])(P(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],P(III),73.0,False,not_attempted,False
CAMNOX,[H]c1c([H])c([H])c(N2c3c([H])c([H])c([H])c([H])c3N3c4c([H])c([H])c([H])c([H])c4SP23)c([H])c1[H],P(III),35.0,True,True,False
CAQCUW,[H]c1c([H])c(P(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c(c1[H])C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c([H])c([H])c([C@]([H])(c3c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c3[H])N([H])S(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1O2,P(III),121.0,False,not_attempted,False
FARNOF,[H]c1c(C(F)(F)F)c([H])c2c([H])c(P(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n(C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c2c1[H],P(III),75.0,False,not_attempted,False
FARNUL,[H]c1c(Cl)c([H])c2c([H])c(P(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n(C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c2c1[H],P(III),72.0,False,not_attempted,False
FARPAT,[H]c1c([H])c([H])c(-c2c([H])c([H])c3c(c2[H])c([H])c(P(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n3C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],P(III),82.0,False,not_attempted,False
FARPEX,[H]c1c(F)c([H])c2c([H])c(P(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n(C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c2c1[H],P(III),72.0,False,not_attempted,False
FARPIB,[H]c1c(OC([H])([H])[H])c([H])c2c([H])c(P(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n(C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c2c1[H],P(III),76.0,False,not_attempted,False
FAVMIC,[H]c1c([H])c([H])c2c(c1[H])C1([H])c3c([H])c([H])c([H])c([H])c3C2([H])P1n1nnc2c1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],P(III),48.0,False,not_attempted,False
FAVMUO,[H]c1c([H])c([H])c2c(c1[H])C1([H])c3c([H])c([H])c([H])c([H])c3C2([H])P1n1nc2c(n1)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],P(III),48.0,False,not_attempted,False
GASKAQ,[H]Oc1c(/C([H])=N/[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),93.0,False,not_attempted,False
HARMOG,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c3c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c(=O)oc3c2[H])c([H])c1[H],P(III),48.0,False,not_attempted,False
JAPBEL,[H]c1c([H])c([H])c(C2=C(c3c([H])c([H])c([H])c([H])c3[H])P(c3c([H])c([H])c([H])c([H])c3[H])N(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c32)c([H])c1[H],P(III),58.0,True,True,True
JAPHOB,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c(=O)oc3c([H])c([H])c([H])c([H])c23)c([H])c1[H],P(III),39.0,False,not_attempted,False
JAPHUH,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c3c([H])c(C(=O)C([H])([H])[H])c(=O)oc3c2[H])c([H])c1[H],P(III),44.0,False,not_attempted,False
JAPJAP,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)oc3c2[H])c([H])c1[H],P(III),42.0,False,not_attempted,False
KAPKIZ,[H]/C(C(=O)N(c1c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1C([H])([H])[H])[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])=C(/[H])c1c([H])c([H])c([H])c([H])c1[H],P(III),71.0,False,not_attempted,False
KAVYIT,[H]OC(c1c([H])c([H])c([H])c([H])c1P(c1c([H])c([H])c([H])c([H])c1C(O[H])(C(F)(F)F)C(F)(F)F)c1c([H])c([H])c([H])c([H])c1C(O[H])(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,P(III),64.0,False,not_attempted,False
LARHAR,[H]/C(=N\c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])c1nc2c(P(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2c([H])c1[H],P(III),56.0,False,not_attempted,False
LARHEV,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(N([H])C([H])([H])c2nc3c(P(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3c([H])c2[H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],P(III),58.0,False,not_attempted,False
NAMBEM,[H]c1c([H])c([H])c2c(nc(P(Cl)Cl)c3c([H])c([H])c([H])c([H])c32)c1[H],P(III),25.0,True,True,True
NAMBIQ,[H]c1c([H])c([H])c2sc(P(Cl)Cl)nc2c1[H],P(III),16.0,False,not_attempted,False
NASPEG,[H]/C(=N\N(c1nc([H])nc(N(/N=C(\[H])C([H])([H])C([H])([H])P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c1[H])C([H])([H])[H])c1nc([H])c([H])c([H])c1[H],P(III),63.0,False,not_attempted,False
NASREI,[H]C([H])([H])N(C(=NP(N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])N=C(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],P(III),61.0,True,True,False
NASWOX,[H]/C(=N\N(c1nc([H])c([H])c([H])c1[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),55.0,False,not_attempted,False
NAWDUO,[H]c1c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c(N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c([H])c1P(Cl)Cl,P(III),69.0,True,True,True
PAJJET,[H]c1c([H])c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c(P(/C(=N\C([H])([H])C([H])([H])C([H])([H])[H])SC([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c1[H],P(III),80.0,True,True,False
PAJJIX,[H]c1c([H])c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c(P(C(=O)C23C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])(C4([H])[H])C2([H])[H])C3([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c1[H],P(III),87.0,False,not_attempted,False
PAKBOW,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])[C@]2([H])C([H])([H])[C@@]3([H])C([H])([H])[C@]([H])(C3(C([H])([H])[H])C([H])([H])[H])[C@]2([H])C([H])([H])[H])c([H])c1[H],P(III),50.0,False,not_attempted,False
RAHLEV,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])N([H])c2c([H])c([H])c([H])c([H])c2-c2nc3c([H])c([H])c([H])c([H])c3s2)c([H])c1[H],P(III),48.0,True,True,False
RAHLOF,[H]c1c([H])c([H])c(P(N([H])c2c([H])c([H])c([H])c([H])c2-c2nc3c([H])c([H])c([H])c([H])c3s2)N([H])c2c([H])c([H])c([H])c([H])c2-c2nc3c([H])c([H])c([H])c([H])c3s2)c([H])c1[H],P(III),62.0,True,True,True
SAPKAZ,N#CP(C#N)C#N,P(III),7.0,False,not_attempted,False
SARFUQ,[H]OC([H])([H])C([H])([H])C([H])([H])P(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],P(III),34.0,False,not_attempted,False
WAMTEN,[H]c1c([H])c([H])c(P(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(-c2c(OC([H])(C([H])([H])[H])C([H])([H])[H])c(S(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c(C([H])([H])[H])c2OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H],P(III),94.0,False,not_attempted,False
WARPOY,[H]c1c([H])c([H])c(SC([H])([H])[C@@]2([H])C3([H])c4c([H])c([H])c([H])c([H])c4C([H])(c4c([H])c([H])c([H])c([H])c43)[C@]2([H])C([H])([H])OP2N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@]3([H])N2C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],P(III),75.0,True,True,False
YAXWAZ,[H]c1c([H])c([H])c(P(N=c2n(-c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c([H])n2-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])N([H])c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],P(III),91.0,False,not_attempted,False
ZAKGUR,[H]C1=C(P(Cl)c2c(C([H])([H])Oc3c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])Oc2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])[C]N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],P(III),141.0,False,not_attempted,False
LEVWUI,[H]C([H])([H])C(N1C(=NP(N=C2N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N=C2N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),109.0,True,False,False
LEVXIX,[H]C([H])([H])C(N(C#N)C([H])([H])C([H])([H])N(P(N=C1N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N=C1N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),109.0,False,not_attempted,False
MELCOZ,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])P(Cl)N=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),35.0,True,True,False
NELKAU,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c(-c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c(Cl)c([H])c2-c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],P(III),64.0,True,True,False
NELKEY,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c(-c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])c([H])c(C(F)(F)F)c([H])c2-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c([H])c1[H],P(III),73.0,False,not_attempted,False
NELKIC,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c(-c3c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c3[H])c([H])c(C(=O)OC([H])([H])[H])c([H])c2-c2c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c2[H])c([H])c1[H],P(III),82.0,False,not_attempted,False
NELKOI,[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c(OC([H])([H])[H])c2-c2c([H])c([H])c([H])c([H])c2P(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H],P(III),74.0,False,not_attempted,False
NELKUO,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2-c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c([H])c1[H],P(III),66.0,False,not_attempted,False
NELLAV,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c(Br)c([H])c2-c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H],P(III),54.0,True,True,True
TETJAH,[H]c1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c(N([H])P(Cl)c2c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),98.0,False,not_attempted,False
ACAYIQ,[H]c1c([H])c([H])c(C(=C2N(c3c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])N2c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])P(Cl)Cl)c([H])c1[H],P(III),86.0,False,not_attempted,False
ACOZEB,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c(P(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])[H])c1C([H])([H])[H],P(III),45.0,False,not_attempted,False
ACUWEE,[H]c1c([H])c([H])c(C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])P2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c([H])c1[H],P(III),49.0,False,not_attempted,False
ADAGIZ,[H]c1c([H])c([H])c2c(c1[H])C(=O)P(C([H])([H])[H])C2=O,P(III),19.0,False,not_attempted,False
ADAGUL,[H]c1c([H])c([H])c2c(c1[H])C(=O)P(N1C(=O)C([H])([H])C([H])([H])C1=O)C2=O,P(III),26.0,False,not_attempted,False
BEMPOC,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(C#N)c([H])c2[H])c([H])c1[H],P(III),35.0,False,not_attempted,False
BENMEQ,[H]C1=C([H])c2c([H])c([H])c([H])c([H])c2N(P(Cl)N2c3c([H])c([H])c([H])c([H])c3C([H])=C([H])c3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c([H])c([H])c21,P(III),52.0,False,not_attempted,False
BENPIX,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c2[H])c([H])c1[H],P(III),40.0,False,not_attempted,False
CEDDUO,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])c2c([H])c([H])c([H])c3nsnc23)c([H])c1[H],P(III),50.0,False,not_attempted,False
HELBOT,[H]c1c(P(c2c([H])c(C([H])([H])[H])c([H])c(C(F)(F)F)c2[H])c2c([H])c(C([H])([H])[H])c([H])c(C(F)(F)F)c2[H])c([H])c(C(F)(F)F)c([H])c1C([H])([H])[H],P(III),52.0,False,not_attempted,False
MEGNUL,[H]c1c([H])c([H])c(-c2c([H])c([H])c(P(c3c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])C([H])(F)F)c([H])c2[H])c([H])c1[H],P(III),47.0,False,not_attempted,False
MEKFER,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c(OC([H])([H])[H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],P(III),62.0,False,not_attempted,False
MEKFIV,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-c2c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c(OC([H])([H])[H])c([H])c2-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],P(III),76.0,False,not_attempted,False
PEHNID,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(C(F)(F)F)c([H])c2-n2c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c(-c4c(OC([H])([H])[H])c([H])c([H])c([H])c4OC([H])([H])[H])c([H])c32)c([H])c1[H],P(III),75.0,False,not_attempted,False
PEHNOJ,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2-n2c3c([H])c([H])c([H])c([H])c3c3c([H])c(-c4c(OC([H])([H])[H])c([H])c([H])c([H])c4OC([H])([H])[H])c([H])c([H])c32)c([H])c1[H],P(III),72.0,False,not_attempted,False
PEHQIG,[H]c1c([H])c(OC([H])([H])[H])c(-c2c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4n(-c4c([H])c([H])c([H])c([H])c4P(c4c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4[H])c4c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4[H])c3c2[H])c(OC([H])([H])[H])c1[H],P(III),84.0,True,True,False
PEMPEG,[H]c1c([H])c(-c2c(P(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c3c([H])c([H])c([H])c([H])c3n2C([H])([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H],P(III),71.0,False,not_attempted,False
QEKNUT,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c(C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c23)c([H])c1[H],P(III),55.0,False,not_attempted,False
SEMDOH,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2Br)c2c([H])c([H])c([H])c([H])c2Br)c(Br)c1[H],P(III),34.0,False,not_attempted,False
SENMIL,[H]C1=C([H])C([H])=C([H])N2C1=NN(c1nc([H])c([H])c([H])c1[H])P2I,P(III),24.0,False,not_attempted,False
SENMOR,[H]C1=C([H])C([H])=C([H])N2C1=NN(c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])P2Br,P(III),43.0,False,not_attempted,False
SENMUX,[H]C1=C([H])C([H])=C([H])N2C1=NN(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P2Br,P(III),27.0,False,not_attempted,False
SENNAE,[H]C1=C([H])N2C(=NN(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P2Br)C([H])=C1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],P(III),39.0,False,not_attempted,False
SENNEI,[H]C1=C([H])N2C(=NN(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P2Br)C([H])=C1C([H])([H])[H],P(III),30.0,False,not_attempted,False
SENNIM,[H]C1=C([H])C([H])=C([H])N2C1=NN(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])P2C([H])([H])[H],P(III),30.0,False,not_attempted,False
SEPCAV,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[C@@]([H])(c2c([H])c(-c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c(-c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c2[H])N(S(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],P(III),101.0,False,not_attempted,False
XAXZUV,[H]C([H])([H])c1c(C([H])([H])[H])n(C([H])(C([H])([H])[H])C([H])([H])[H])c(=NC(=NP(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N=c2n(C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n2C([H])(C([H])([H])[H])C([H])([H])[H])n1C([H])(C([H])([H])[H])C([H])([H])[H],P(III),105.0,True,True,False
YEKZEX,[H]c1c([H])c([H])c(P(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C(=O)C(=O)N([C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],P(III),94.0,False,not_attempted,False
ABANOK,[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C21c2c([As](Cl)Cl)c3c(c([H])c2C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C31c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])c21,As(III),76.0,True,True,True
ABOTAM,[H]c1c([H])c([H])c2c(c1[H])N([H])c1c([H])c([H])c([H])c([H])c1[As]2SC([H])([H])C([H])([H])C([H])([H])[H],As(III),34.0,True,True,False
AHOLIT,[H]C1=C([H])[As](c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c21,As(III),26.0,True,True,True
AKILIR,[H]C1=C(c2c([H])c([H])c(Br)c([H])c2[H])[As](c2c([H])c([H])c([H])c([H])c2[H])C(c2c([H])c([H])c(Br)c([H])c2[H])=C1[H],As(III),40.0,True,True,True
AKILOX,[H]C1=C(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[As](c2c([H])c([H])c([H])c([H])c2[H])C(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])=C1[H],As(III),48.0,True,True,True
AKILUD,[H]C1=C(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])[As](c2c([H])c([H])c([H])c([H])c2[H])C(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])=C1[H],As(III),56.0,True,True,True
ANIFOV,[H]C([H])([H])C([H])(C1=C(C([H])(C([H])([H])[H])C([H])([H])[H])C([As](Cl)Cl)(C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])(C([H])([H])[H])C([H])([H])[H])=C1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],As(III),58.0,True,True,False
ANOQAY,[H]C1=C([H])N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])[As](Cl)N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],As(III),66.0,True,True,False
